FIPS,qtr,no_action_sub,no_action_veh,citation_sub,citation_veh,arrest_sub,arrest_veh,no_action,citation,arrest,allstop,allstop_sub,allstop_veh,pop,med_inc,pct_color,pop_density,allstop.k,no_action.k,citation.k,arrest.k,group
8031000102,2013.75,14,29,0,13,1,2,43,13,3,59,15,44,3272,82917,0.30592909535452323,4448.413487369307,18.031784841075794,13.141809290953546,3.9731051344743276,0.9168704156479217,3
8031000102,2014,6,23,1,9,0,6,29,10,6,45,7,38,3272,82917,0.30592909535452323,4448.413487369307,13.753056234718827,8.863080684596577,3.056234718826406,1.8337408312958434,3
8031000102,2014.25,8,32,0,3,1,8,40,3,9,52,9,43,3272,82917,0.30592909535452323,4448.413487369307,15.89242053789731,12.224938875305623,0.9168704156479217,2.750611246943765,3
8031000102,2014.5,10,26,1,0,2,4,36,1,6,43,13,30,3272,82917,0.30592909535452323,4448.413487369307,13.141809290953546,11.00244498777506,0.3056234718826406,1.8337408312958434,3
8031000102,2014.75,3,29,0,6,3,3,32,6,6,44,6,38,3272,82917,0.30592909535452323,4448.413487369307,13.447432762836186,9.7799511002445,1.8337408312958434,1.8337408312958434,3
8031000102,2015,10,52,0,6,3,4,62,6,7,75,13,62,3272,82917,0.30592909535452323,4448.413487369307,22.921760391198045,18.948655256723715,1.8337408312958434,2.139364303178484,3
8031000102,2015.25,11,26,0,4,0,4,37,4,4,45,11,34,3272,82917,0.30592909535452323,4448.413487369307,13.753056234718827,11.308068459657703,1.2224938875305624,1.2224938875305624,3
8031000102,2015.5,18,28,0,1,3,6,46,1,9,56,21,35,3272,82917,0.30592909535452323,4448.413487369307,17.114914425427873,14.058679706601467,0.3056234718826406,2.750611246943765,3
8031000102,2015.75,15,33,0,10,1,1,48,10,2,60,16,44,3272,82917,0.30592909535452323,4448.413487369307,18.337408312958434,14.669926650366747,3.056234718826406,0.6112469437652812,3
8031000102,2016,11,32,0,147,1,5,43,147,6,196,12,184,3272,82917,0.30592909535452323,4448.413487369307,59.90220048899756,13.141809290953546,44.92665036674816,1.8337408312958434,3
8031000102,2016.25,9,21,11,185,0,2,30,196,2,228,20,208,3272,82917,0.30592909535452323,4448.413487369307,69.68215158924205,9.168704156479217,59.90220048899756,0.6112469437652812,3
8031000102,2016.5,8,30,0,6,1,6,38,6,7,51,9,42,3272,82917,0.30592909535452323,4448.413487369307,15.58679706601467,11.613691931540343,1.8337408312958434,2.139364303178484,3
8031000102,2016.75,4,24,0,72,3,0,28,72,3,103,7,96,3272,82917,0.30592909535452323,4448.413487369307,31.47921760391198,8.557457212713937,22.00488997555012,0.9168704156479217,3
8031000102,2017,8,29,0,68,2,8,37,68,10,115,10,105,3272,82917,0.30592909535452323,4448.413487369307,35.14669926650367,11.308068459657703,20.78239608801956,3.056234718826406,3
